,num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehículo,tipo_persona,rango_edad,sexo,cod_lesividad,tipo_lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga,tipo_vehiculo,lesividad
164,2023S014438,09/04/2023,18:00:00,"CALL. CONDES DEL VAL, 11",11,5,CHAMARTÍN,Atropello a persona,Despejado,,Peatón,De 65 a 69 años,Mujer,6.0,,442044.932,4478584.831,N,,Bicicleta EPAC (pedaleo asistido),Asistencia sanitaria inmediata en centro de salud o mutua
165,2023S014453,09/04/2023,16:35:00,"CALL. ISLA DE OZA, 47",47,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,,Conductor,De 35 a 39 años,Hombre,7.0,,438628.257,4479569.31,N,,Bicicleta EPAC (pedaleo asistido),Asistencia sanitaria sólo en el lugar del accidente
166,2023S014503,09/04/2023,13:35:00,"CALL. BATALLA DEL SALADO, 7",7,2,ARGANZUELA,Alcance,Despejado,,Conductor,De 25 a 29 años,Hombre,6.0,,440952.738,4472761.043,N,,Bicicleta,Asistencia sanitaria inmediata en centro de salud o mutua
167,2023S014507,10/04/2023,9:30:00,AVD. LAS SUERTES - C/ANTONIO GADES,67A,18,VILLA DE VALLECAS,Colisión lateral,Despejado,,Conductor,De 35 a 39 años,Mujer,14.0,,449557.551,4468403.114,N,,Bicicleta EPAC (pedaleo asistido),Sin asistencia sanitaria
168,2023S014531,10/04/2023,14:30:00,CALLE CAMINO VIEJO DE LEGANES,5,11,CARABANCHEL,Alcance,Despejado,,Conductor,De 25 a 29 años,Mujer,14.0,,438563.914,4471586.958,N,,Bicicleta,Sin asistencia sanitaria
169,2023S014547,10/04/2023,14:45:00,"CALL. GRAN VIA, 3",3,1,CENTRO,Caída,Despejado,,Conductor,De 45 a 49 años,Hombre,2.0,,440733.067,4474545.492,N,,Bicicleta EPAC (pedaleo asistido),Ingreso inferior o igual a 24 horas
170,2023S014557,10/04/2023,17:46:00,"AVDA. SANTA CATALINA-ENTREVIAS, 11",11,13,PUENTE DE VALLECAS,Solo salida de la vía,Despejado,,Conductor,De 45 a 49 años,Hombre,1.0,,442485.199,4469557.147,S,,Bicicleta,Atención en urgencias sin posterior ingreso
171,2023S014597,11/04/2023,9:25:00,"AVDA. BETANZOS, 75",75,8,FUENCARRAL-EL PARDO,Colisión lateral,Despejado,,Conductor,De 55 a 59 años,Hombre,7.0,,439570.422,4481254.355,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
172,2023S014897,11/04/2023,19:05:00,"CALL. GINZO DE LIMIA, 34",34,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,,Conductor,De 30 a 34 años,Hombre,7.0,,440333.937,4481068.472,N,,Bicicleta EPAC (pedaleo asistido),Asistencia sanitaria sólo en el lugar del accidente
173,2023S014905,11/04/2023,22:40:00,CALL. JESUS APRENDIZ / ARIAS MONTANO,19,3,RETIRO,Caída,Despejado,,Conductor,De 60 a 64 años,Mujer,1.0,,443054.703,4473460.064,N,,Bicicleta EPAC (pedaleo asistido),Atención en urgencias sin posterior ingreso
174,2023S014932,12/04/2023,9:20:00,CALL. CORREGIDOR DIEGO DE VALDERRABANO / CALL. MANUEL MARIA ARRILLAGA,1,14,MORATALAZ,Colisión fronto-lateral,Despejado,,Conductor,De 40 a 44 años,Mujer,14.0,,443814.937,4473135.823,N,,Bicicleta,Sin asistencia sanitaria
175,2023S014932,12/04/2023,9:20:00,CALL. CORREGIDOR DIEGO DE VALDERRABANO / CALL. MANUEL MARIA ARRILLAGA,1,14,MORATALAZ,Colisión fronto-lateral,Despejado,,Conductor,De 6 a 9 años,Mujer,7.0,,443814.937,4473135.823,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
176,2023S014956,11/04/2023,18:15:00,"CALL. PUERTO DE ARLABAN, 97",97,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,,Conductor,De 15 a 17 años,Hombre,,,443264.353,4470733.073,N,,Bicicleta EPAC (pedaleo asistido),
177,2023S015047,12/04/2023,21:00:00,"CALL. VELAZQUEZ, 43",43,4,SALAMANCA,Colisión fronto-lateral,Despejado,,Conductor,De 45 a 49 años,Hombre,6.0,,441972.995,4475362.141,N,,Bicicleta,Asistencia sanitaria inmediata en centro de salud o mutua
178,2023S015277,13/04/2023,13:55:00,AVDA. NICETO ALCALA ZAMORA / CALL. ALBERTO PALACIOS,10,16,HORTALEZA,Colisión lateral,Despejado,,Conductor,De 55 a 59 años,Hombre,7.0,,445318.398,4482287.715,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
179,2023S015284,13/04/2023,14:15:00,CALLE LOS YEBENES (FAROLA Nº 12),6,10,LATINA,Caída,Despejado,,Conductor,De 70 a 74 años,Hombre,1.0,,435692.752,4472282.499,N,,Bicicleta,Atención en urgencias sin posterior ingreso
180,2023S015399,13/04/2023,18:35:00,CALL. LEÑEROS / CALL. BEIRE,2,6,TETUÁN,Colisión fronto-lateral,Despejado,,Conductor,De 35 a 39 años,Hombre,,,440010.822,4478215.302,N,,Bicicleta,
181,2023S015400,13/04/2023,16:15:00,"PASEO. PRADO, 40",40,1,CENTRO,Alcance,Despejado,,Conductor,De 45 a 49 años,Hombre,6.0,,441222.865,4473542.037,N,,Bicicleta EPAC (pedaleo asistido),Asistencia sanitaria inmediata en centro de salud o mutua
182,2023S015656,15/04/2023,16:15:00,PASEO RUPERTO CHAPÍ 0,10,9,MONCLOA-ARAVACA,Caída,Despejado,,Conductor,De 35 a 39 años,Hombre,2.0,,438346.327,4476067.765,N,,Bicicleta,Ingreso inferior o igual a 24 horas
183,2023S015656,15/04/2023,16:15:00,PASEO RUPERTO CHAPÍ 0,10,9,MONCLOA-ARAVACA,Caída,Despejado,,Pasajero,De 30 a 34 años,Mujer,2.0,,438346.327,4476067.765,N,,Bicicleta,Ingreso inferior o igual a 24 horas
184,2023S015666,15/04/2023,19:35:00,CALL. LEON GIL DE PALACIO / CIUDAD DE BARCE,1,3,RETIRO,Colisión fronto-lateral,Despejado,,Conductor,De 30 a 34 años,Hombre,7.0,,442404.15,4472736.488,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
185,2023S015669,15/04/2023,17:10:00,AVDA. BUENOS AIRES / ENTREVIAS,101,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,,Conductor,De 25 a 29 años,Hombre,,,444581.099,4469806.314,N,,Bicicleta,
186,2023S015674,15/04/2023,20:12:00,"AVDA. PORTUGAL, 1",1,10,LATINA,Caída,Despejado,,Conductor,De 21 a 24 años,Hombre,2.0,,438614.836,4474253.209,N,,Bicicleta,Ingreso inferior o igual a 24 horas
187,2023S015680,15/04/2023,22:10:00,CALL. ALGETE / CALL. TENIENTE CORONEL NOREÑA,1,2,ARGANZUELA,Colisión frontal,Despejado,,Conductor,De 65 a 69 años,Hombre,7.0,,441070.609,4471186.997,S,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
188,2023S015833,17/04/2023,14:33:00,CALL. PUERTO DE ARLABAN / CALL. VENTA DE LA HIGUERA,111,13,PUENTE DE VALLECAS,Otro,Despejado,,Conductor,De 25 a 29 años,Hombre,7.0,,443596.843,4470053.357,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
189,2023S015854,17/04/2023,20:05:00,CALL. RAIMUNDO FERNANDEZ VILLAVERDE / CALL. ORENSE,61,6,TETUÁN,Colisión frontal,Despejado,,Conductor,De 35 a 39 años,Hombre,7.0,,440977.556,4477556.044,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
190,2023S015865,17/04/2023,20:38:00,PASEO. PONTONES / PASEO. MELANCOLICOS,28,2,ARGANZUELA,Colisión fronto-lateral,Despejado,,Conductor,De 55 a 59 años,Mujer,3.0,,438872.373,4472856.962,N,,Bicicleta,Ingreso superior a 24 horas
191,2023S015883,18/04/2023,8:11:00,CALL. RAMON PEREZ DE AYALA / CALL. EL BOSCO,24,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,,Conductor,De 55 a 59 años,Hombre,7.0,,444877.818,4472355.681,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
192,2023S015907,18/04/2023,13:05:00,"PQUE. MADRID RIO, P.K. 5.80",+00550E,11,CARABANCHEL,Atropello a persona,Despejado,,Conductor,De 55 a 59 años,Hombre,14.0,,440149.769,4471823.421,N,,Bicicleta,Sin asistencia sanitaria
193,2023S015907,18/04/2023,13:05:00,"PQUE. MADRID RIO, P.K. 5.80",+00550E,11,CARABANCHEL,Atropello a persona,Despejado,,Peatón,De 65 a 69 años,Mujer,7.0,,440149.769,4471823.421,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
194,2023S016083,19/04/2023,13:44:00,"CALL. HERNANI, 37",37,6,TETUÁN,Alcance,Despejado,,Conductor,De 30 a 34 años,Hombre,7.0,,440612.69,4477746.508,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
195,2023S016084,19/04/2023,13:50:00,CALL. FERRAZ / CALL. VENTURA RODRIGUEZ,24,9,MONCLOA-ARAVACA,Caída,Despejado,,Conductor,De 40 a 44 años,Hombre,7.0,,439347.631,4474999.164,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
196,2023S016330,20/04/2023,8:59:00,"CALL. PRINCESA, 14",14,1,CENTRO,Colisión lateral,Despejado,,Conductor,De 25 a 29 años,Mujer,2.0,,439540.746,4475263.151,N,,Bicicleta,Ingreso inferior o igual a 24 horas
197,2023S016367,20/04/2023,12:40:00,CALL. GOLONDRINA / ACA,2,9,MONCLOA-ARAVACA,Caída,Despejado,,Conductor,De 65 a 69 años,Hombre,2.0,,433418.09,4478626.865,N,,Bicicleta,Ingreso inferior o igual a 24 horas
198,2023S016698,21/04/2023,20:20:00,"CTRA. M-616, KILOMETRO 3",+00500E,8,FUENCARRAL-EL PARDO,Caída,Nublado,,Conductor,De 50 a 54 años,Hombre,5.0,,442245.902,4489373.194,N,,Bicicleta,Asistencia sanitaria ambulatoria con posterioridad
199,2023S016867,22/04/2023,6:30:00,"CALL. SERRANO, 25",25,4,SALAMANCA,Caída,Lluvia débil,,Conductor,De 21 a 24 años,Hombre,6.0,,441668.0,4475341.833,N,,Bicicleta,Asistencia sanitaria inmediata en centro de salud o mutua
200,2023S016927,22/04/2023,12:05:00,"CALL. ASTROS, 11",11,3,RETIRO,Colisión frontal,Nublado,,Conductor,De 21 a 24 años,Mujer,2.0,,443348.477,4473616.021,N,,Bicicleta EPAC (pedaleo asistido),Ingreso inferior o igual a 24 horas
201,2023S016930,22/04/2023,13:10:00,"AVDA. LLANO CASTELLANO, 17A",17A,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,,,Conductor,De 35 a 39 años,Hombre,14.0,,441954.074,4482123.896,N,,Bicicleta,Sin asistencia sanitaria
202,2023S017049,23/04/2023,9:50:00,RODAJOS 2,2,9,MONCLOA-ARAVACA,Atropello a animal,Despejado,,Conductor,De 21 a 24 años,Hombre,1.0,,434853.445,4473805.036,N,,Bicicleta,Atención en urgencias sin posterior ingreso
203,2023S017059,23/04/2023,11:55:00,AVDA. DOCTOR GARCIA TAPIA 157,157A,14,MORATALAZ,Alcance,Despejado,,Conductor,De 40 a 44 años,Hombre,14.0,,446497.379,4473191.67,N,,Bicicleta,Sin asistencia sanitaria
204,2023S017062,23/04/2023,12:45:00,"AVDA. LUIS ARAGONES, 4",4,20,SAN BLAS-CANILLEJAS,Alcance,Despejado,,Conductor,De 45 a 49 años,Hombre,1.0,,449398.212,4476120.11,N,,Bicicleta,Atención en urgencias sin posterior ingreso
205,2023S017083,23/04/2023,20:30:00,CALL. JATIVA / CALL. CERRO NEGRO,55,3,RETIRO,Colisión fronto-lateral,Despejado,,Conductor,De 10 a 14 años,Hombre,7.0,,443039.045,4472062.877,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
206,2023S017101,23/04/2023,23:53:00,CALL. SANTA CATALINA / CRA. SAN JERONIMO,1,1,CENTRO,Colisión fronto-lateral,Despejado,,Conductor,De 15 a 17 años,Hombre,7.0,,440808.3,4474190.32,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
207,2023S017162,24/04/2023,21:25:00,"CMNO. VIEJO DE HORTALEZA, 32",32,21,BARAJAS,Caída,Despejado,,Conductor,De 35 a 39 años,Hombre,2.0,,449957.352,4480893.139,N,,Bicicleta,Ingreso inferior o igual a 24 horas
208,2023S017213,25/04/2023,13:55:00,"CALL. ATOCHA, 32",32,1,CENTRO,Alcance,,,Conductor,De 18 a 20 años,Hombre,,,440502.958,4473871.269,N,,Bicicleta,
209,2023S017221,25/04/2023,15:30:00,CALL. ATOCHA / LUIS V,26,1,CENTRO,Caída,Despejado,,Conductor,Más de 74 años,Hombre,7.0,,440426.356,4473903.271,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
210,2023S017246,25/04/2023,19:30:00,"AVDA. MIGUEL DELIBES, 1",1,19,VICÁLVARO,Choque contra obstáculo fijo,Despejado,,Conductor,De 45 a 49 años,Hombre,7.0,,451809.323,4473353.283,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
211,2023S017259,25/04/2023,21:30:00,CALL. GENERAL RICARDOS / CALL. PARRA,157,11,CARABANCHEL,Colisión múltiple,Despejado,,Conductor,De 15 a 17 años,Hombre,7.0,,437812.027,4471063.672,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
212,2023S017282,26/04/2023,8:45:00,"CALL. PRINCIPE DE VERGARA, 140",140,5,CHAMARTÍN,Alcance,Despejado,,Conductor,De 55 a 59 años,Hombre,1.0,,442479.457,4477325.554,N,,Bicicleta,Atención en urgencias sin posterior ingreso
213,2023S017301,26/04/2023,12:40:00,"CALL. ESTOCOLMO, 26A",26A,20,SAN BLAS-CANILLEJAS,Caída,Despejado,,Conductor,De 65 a 69 años,Hombre,5.0,,449067.047,4475698.967,N,,Bicicleta,Asistencia sanitaria ambulatoria con posterioridad
214,2023S017302,26/04/2023,12:30:00,"PLAZA. CIBELES, 1",1,3,RETIRO,Colisión lateral,Despejado,,Conductor,De 55 a 59 años,Mujer,7.0,,441236.062,4474511.939,N,,Bicicleta EPAC (pedaleo asistido),Asistencia sanitaria sólo en el lugar del accidente
215,2023S017321,26/04/2023,15:10:00,CALL. ALCALA / CIBELES,57,4,SALAMANCA,Colisión fronto-lateral,,,Conductor,De 35 a 39 años,Hombre,,,441334.492,4474568.778,N,,Bicicleta,
216,2023S017375,27/04/2023,12:00:00,"ANILLO VERDE KM. 43,600 EMBARCADERO DEL LAGO",10,9,MONCLOA-ARAVACA,Caída,Despejado,,Conductor,De 50 a 54 años,Mujer,2.0,,437988.888,4474370.868,N,,Bicicleta,Ingreso inferior o igual a 24 horas
217,2023S017564,28/04/2023,0:05:00,CALL. LOPEZ DE HOYOS / CALL. SANTA HORTENSIA,168,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,,Conductor,De 40 a 44 años,Hombre,6.0,,443127.848,4477517.83,N,,Bicicleta,Asistencia sanitaria inmediata en centro de salud o mutua
218,2023S017582,26/04/2023,10:50:00,"PQUE. CASA DE CAMPO, 0",0,9,MONCLOA-ARAVACA,Caída,Despejado,,Conductor,De 50 a 54 años,Hombre,5.0,,435524.689,4476059.436,N,,Bicicleta,Asistencia sanitaria ambulatoria con posterioridad
219,2023S017620,28/04/2023,14:05:00,"CALL. JUAN IGNACIO LUCA DE TENA, 15",15,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,,Conductor,Más de 74 años,Hombre,6.0,,446593.34,4477667.29,N,,Bicicleta,Asistencia sanitaria inmediata en centro de salud o mutua
220,2023S017660,28/04/2023,20:10:00,"PASEO. ERMITA DEL SANTO, 72",72,11,CARABANCHEL,Choque contra obstáculo fijo,Despejado,,Conductor,De 18 a 20 años,Hombre,7.0,,438426.791,4472339.874,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
221,2023S017956,30/04/2023,21:35:00,CALL. EL ESPINAR / CALL. GENERAL RICARDOS,1,11,CARABANCHEL,Colisión fronto-lateral,Despejado,,Conductor,De 6 a 9 años,Hombre,7.0,,436907.068,4470467.176,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
222,2023S018003,01/05/2023,9:10:00,CALL. ALCAÑIZ / CALL. PLAYA DE RIAZOR,2,21,BARAJAS,Caída,Despejado,,Conductor,De 10 a 14 años,Hombre,7.0,,450127.205,4480734.919,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
223,2023S018006,01/05/2023,13:40:00,AVDA. AMERICA / CALL. CARTAGENA,31,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,,Conductor,De 35 a 39 años,Hombre,,,442900.062,4476714.947,N,,Bicicleta,
224,2023S018026,01/05/2023,18:58:00,"AVDA. ENTREVIAS, 54",54,13,PUENTE DE VALLECAS,Atropello a persona,Despejado,,Conductor,De 18 a 20 años,Hombre,14.0,,443305.343,4470272.084,N,,Bicicleta EPAC (pedaleo asistido),Sin asistencia sanitaria
225,2023S018026,01/05/2023,18:58:00,"AVDA. ENTREVIAS, 54",54,13,PUENTE DE VALLECAS,Atropello a persona,Despejado,,Peatón,De 6 a 9 años,Hombre,7.0,,443305.343,4470272.084,N,,Bicicleta EPAC (pedaleo asistido),Asistencia sanitaria sólo en el lugar del accidente
226,2023S018175,02/05/2023,11:00:00,CALL. PARROCO DON EMILIO FRANCO / TOMAS ESTEBAN,18,13,PUENTE DE VALLECAS,Caída,Despejado,,Conductor,De 45 a 49 años,Mujer,1.0,,443455.858,4471445.364,N,,Bicicleta,Atención en urgencias sin posterior ingreso
227,2023S018226,03/05/2023,7:55:00,"CALL. ALCALA, 233",233,4,SALAMANCA,Alcance,Despejado,,Conductor,De 35 a 39 años,Mujer,7.0,,443656.195,4475731.829,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
228,2023S018263,03/05/2023,17:00:00,"CALL. LA GRANJA DE SAN ILDEFONSO, 17",17,18,VILLA DE VALLECAS,Choque contra obstáculo fijo,Despejado,,Conductor,De 15 a 17 años,Hombre,,,447258.209,4468731.522,N,,Bicicleta,
229,2023S018273,03/05/2023,18:10:00,CALL. PEÑARANDA DE BRACAMONTE / REAL DE ARG,4,18,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,,Conductor,De 45 a 49 años,Hombre,7.0,,448731.703,4469599.647,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
230,2023S018276,03/05/2023,18:30:00,CALL. RIOS ROSAS / MODESTO LA,55,7,CHAMBERÍ,Atropello a persona,Despejado,,Conductor,De 30 a 34 años,Hombre,6.0,,440985.907,4477024.51,N,,Bicicleta,Asistencia sanitaria inmediata en centro de salud o mutua
231,2023S018276,03/05/2023,18:30:00,CALL. RIOS ROSAS / MODESTO LA,55,7,CHAMBERÍ,Atropello a persona,Despejado,,Peatón,De 25 a 29 años,Mujer,7.0,,440985.907,4477024.51,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
232,2023S018285,03/05/2023,19:00:00,"PLAZA. MORERAS, 1",1,9,MONCLOA-ARAVACA,Caída,Despejado,,Conductor,De 65 a 69 años,Hombre,,,437762.024,4475215.536,N,,Bicicleta,
233,2023S018287,03/05/2023,19:26:00,CALL. MARTINEZ DE LA RIVA / CALL. SIERRA CARBONERA,76,13,PUENTE DE VALLECAS,Atropello a persona,Despejado,,Conductor,De 25 a 29 años,Hombre,2.0,,443560.457,4471266.48,N,,Bicicleta EPAC (pedaleo asistido),Ingreso inferior o igual a 24 horas
234,2023S018287,03/05/2023,19:26:00,CALL. MARTINEZ DE LA RIVA / CALL. SIERRA CARBONERA,76,13,PUENTE DE VALLECAS,Atropello a persona,Despejado,,Peatón,De 60 a 64 años,Mujer,2.0,,443560.457,4471266.48,N,,Bicicleta EPAC (pedaleo asistido),Ingreso inferior o igual a 24 horas
235,2023S018359,04/05/2023,16:30:00,"PASEO. FERNAN NUÑEZ, 14",14,3,RETIRO,Colisión fronto-lateral,Despejado,,Conductor,De 40 a 44 años,Hombre,2.0,,442544.103,4473607.092,N,,Bicicleta,Ingreso inferior o igual a 24 horas
236,2023S018399,04/05/2023,21:20:00,CALL. CERRO DEL MONTE / CALL. SUERTES DE LA VILLA,10,19,VICÁLVARO,Caída,Despejado,,Conductor,De 25 a 29 años,Mujer,5.0,,453444.69,4473126.13,N,,Bicicleta,Asistencia sanitaria ambulatoria con posterioridad
237,2023S018426,05/05/2023,7:30:00,CALL. PADRE LLANOS / CALL. PADRE LLANOS,2,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,,Conductor,De 40 a 44 años,Mujer,1.0,,444230.098,4469610.72,N,,Bicicleta,Atención en urgencias sin posterior ingreso
238,2023S018448,05/05/2023,12:15:00,AVDA. BUENOS AIRES / AVDA. PABLO NERUDA,1,13,PUENTE DE VALLECAS,Caída,Despejado,,Conductor,De 25 a 29 años,Hombre,7.0,,444564.881,4470327.111,N,,Bicicleta EPAC (pedaleo asistido),Asistencia sanitaria sólo en el lugar del accidente
239,2023S018464,05/05/2023,15:15:00,"CALL. FERNANDEZ DE LOS RIOS, 38",38,7,CHAMBERÍ,Alcance,Despejado,,Conductor,De 21 a 24 años,Hombre,6.0,,439937.565,4476290.13,N,,Bicicleta,Asistencia sanitaria inmediata en centro de salud o mutua
240,2023S018661,06/05/2023,16:15:00,"AVDA. MENENDEZ PELAYO, 71",71,3,RETIRO,Colisión fronto-lateral,Despejado,,Conductor,De 65 a 69 años,Hombre,1.0,,442606.958,4473621.744,N,,Bicicleta,Atención en urgencias sin posterior ingreso
241,2023S018768,07/05/2023,3:21:00,CALL. TOLEDO / GTA. PIRAMIDES,180,2,ARGANZUELA,Caída,Despejado,,Conductor,De 30 a 34 años,Hombre,6.0,,439401.017,4472566.356,S,,Bicicleta,Asistencia sanitaria inmediata en centro de salud o mutua
242,2023S018843,07/05/2023,8:20:00,CALL. ESTRELLA POLAR / CALL. SIRIO,30,3,RETIRO,Alcance,Despejado,,Conductor,De 21 a 24 años,Hombre,1.0,,443691.313,4473586.364,N,,Bicicleta,Atención en urgencias sin posterior ingreso
243,2023S018853,07/05/2023,10:40:00,ENTRADA PARKING CAJA MAGICA,480,13,PUENTE DE VALLECAS,Colisión frontal,Despejado,,Conductor,De 50 a 54 años,Hombre,,,442238.1,4469158.091,N,,Bicicleta,
244,2023S018854,07/05/2023,11:10:00,CALL. SOFIA / PETER,54,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,,Conductor,De 45 a 49 años,Hombre,7.0,,449009.073,4475430.133,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
245,2023S018857,07/05/2023,11:35:00,"CMNO. CARRETERA DE EL PARDO A COLMENAR VIEJO, 223",223,8,FUENCARRAL-EL PARDO,Colisión frontal,Despejado,,Conductor,De 35 a 39 años,Hombre,7.0,,433591.148,4487446.988,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
246,2023S018877,07/05/2023,18:30:00,CALL. SORBE / JUAN PEREZ,14,11,CARABANCHEL,Colisión fronto-lateral,Despejado,,Conductor,De 10 a 14 años,Hombre,,,439329.14,4471289.557,N,,Bicicleta,
247,2023S018882,07/05/2023,20:20:00,"CALL. BRAVO MURILLO, 209",209,6,TETUÁN,Alcance,,,Conductor,De 40 a 44 años,Hombre,,,440520.714,4478753.192,N,,Bicicleta,
248,2023S018920,07/05/2023,22:50:00,"GTA. SAN ANTONIO DE LA FLORIDA, 4",4,9,MONCLOA-ARAVACA,Caída,Despejado,,Conductor,De 21 a 24 años,Hombre,2.0,,438474.51,4475276.982,N,,Bicicleta,Ingreso inferior o igual a 24 horas
249,2023S018920,07/05/2023,22:50:00,"GTA. SAN ANTONIO DE LA FLORIDA, 4",4,9,MONCLOA-ARAVACA,Caída,Despejado,,Peatón,De 30 a 34 años,Mujer,14.0,,438474.51,4475276.982,N,,Bicicleta,Sin asistencia sanitaria
250,2023S018936,08/05/2023,8:40:00,CALL. ARROYO DEL MONTE / CALL. MARIA GOYRI,61,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,,Conductor,De 45 a 49 años,Hombre,2.0,,438173.205,4482103.877,N,,Bicicleta,Ingreso inferior o igual a 24 horas
251,2023S019014,09/05/2023,1:15:00,CALL. PRECIADOS / CALL. MAESTRO VICTORIA,13,1,CENTRO,Colisión fronto-lateral,Despejado,,Conductor,De 35 a 39 años,Hombre,2.0,,440178.028,4474463.026,N,,Bicicleta,Ingreso inferior o igual a 24 horas
252,2023S019090,09/05/2023,18:08:00,"CALL. ARROYO DEL MONTE, 5",5,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,,Conductor,De 10 a 14 años,Hombre,14.0,,437687.0,4482002.75,N,,Bicicleta,Sin asistencia sanitaria
253,2023S019183,10/05/2023,18:20:00,"CALL. PICO CLAVERO, 14",14,13,PUENTE DE VALLECAS,Colisión fronto-lateral,,,Conductor,Desconocido,Desconocido,,,443599.222,4472779.528,N,,Bicicleta,
254,2023S019415,12/05/2023,18:20:00,"CALL. FRANCISCO VILLAESPESA, 20",20,15,CIUDAD LINEAL,Alcance,,,Conductor,De 55 a 59 años,Mujer,,,445450.901,4475617.283,N,,Bicicleta EPAC (pedaleo asistido),
255,2023S019423,12/05/2023,21:45:00,"PLAZA. CANALEJAS, 1",1,1,CENTRO,Colisión frontal,Despejado,,Conductor,De 25 a 29 años,Hombre,,,440583.097,4474241.944,N,,Bicicleta,
256,2023S019478,13/05/2023,11:50:00,"PQUE. JUAN CARLOS I, 1",1,21,BARAJAS,Caída,Despejado,,Conductor,De 10 a 14 años,Hombre,3.0,,448043.701,4478924.722,N,,Bicicleta,Ingreso superior a 24 horas
257,2023S019582,14/05/2023,14:36:00,CALL. GENERAL RICARDOS / MANUEL LAME,171,11,CARABANCHEL,Caída,Lluvia débil,,Conductor,De 45 a 49 años,Hombre,14.0,,437663.574,4470935.22,N,,Bicicleta EPAC (pedaleo asistido),Sin asistencia sanitaria
258,2023S019643,15/05/2023,13:00:00,"AUTOV. A-6, +00600E",+00600E,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,,Conductor,De 10 a 14 años,Hombre,2.0,,436643.268,4478306.659,N,,Bicicleta,Ingreso inferior o igual a 24 horas
259,2023S019643,15/05/2023,13:00:00,"AUTOV. A-6, +00600E",+00600E,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,,Conductor,De 40 a 44 años,Hombre,7.0,,436643.268,4478306.659,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
